participant_id,condition,image_path,trial_type,user_response,boundary_position,RT
00041,Both_item_task,Objects\162b.jpg,Lure,Lure,,
00041,Both_item_task,Scenes\131a.jpg,Target,Lure,Mid,1.4021177999966312
00041,Both_item_task,Foils\086a.jpg,Foil,Lure,,
00041,Both_item_task,Objects\138b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\104a.jpg,Target,Target,Pre,1.1138384000005317
00041,Both_item_task,Scenes\160a.jpg,Target,Lure,Mid,1.20765279999614
00041,Both_item_task,Scenes\018a.jpg,Target,Lure,Pre,2.5291089999955148
00041,Both_item_task,Scenes\077b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\090a.jpg,Foil,Foil,,
00041,Both_item_task,Objects\009b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\049a.jpg,Foil,Foil,,
00041,Both_item_task,Objects\158a.jpg,Target,Target,Mid,0.9521923000065726
00041,Both_item_task,Scenes\111a.jpg,Target,Lure,Pre,1.398262100003194
00041,Both_item_task,Scenes\066b.jpg,Lure,Lure,,
00041,Both_item_task,Scenes\032b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\081a.jpg,Foil,Foil,,
00041,Both_item_task,Objects\061b.jpg,Lure,Lure,,
00041,Both_item_task,Scenes\026b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\047b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\089b.jpg,Lure,Lure,,
00041,Both_item_task,Scenes\073b.jpg,Lure,Foil,,
00041,Both_item_task,Objects\081b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\scenes30.jpg,Foil,Lure,,
00041,Both_item_task,Objects\025b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\044b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\016a.jpg,Target,Target,Mid,0.8047053000045707
00041,Both_item_task,Scenes\109b.jpg,Lure,Lure,,
00041,Both_item_task,Scenes\074a.jpg,Target,Target,Mid,2.208551300005638
00041,Both_item_task,Foils\002a.jpg,Foil,Foil,,
00041,Both_item_task,Foils\scenes29.jpg,Foil,Foil,,
00041,Both_item_task,Foils\073a.jpg,Foil,Foil,,
00041,Both_item_task,Foils\101b.jpg,Foil,Foil,,
00041,Both_item_task,Foils\020b.jpg,Foil,Foil,,
00041,Both_item_task,Objects\006a.jpg,Target,Target,Mid,1.3053737000009278
00041,Both_item_task,Scenes\062a.jpg,Target,Lure,Pre,2.5813292999955597
00041,Both_item_task,Objects\175b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\174a.jpg,Target,Lure,Mid,2.513207700001658
00041,Both_item_task,Objects\190b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\scenes26.jpg,Foil,Foil,,
00041,Both_item_task,Objects\105a.jpg,Target,Foil,Mid,4.598265000000538
00041,Both_item_task,Foils\scenes23.jpg,Foil,Lure,,
00041,Both_item_task,Objects\129b.jpg,Lure,Target,,
00041,Both_item_task,Objects\182b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\066a.jpg,Foil,Lure,,
00041,Both_item_task,Objects\152a.jpg,Target,Lure,Mid,1.467324599994754
00041,Both_item_task,Objects\062a.jpg,Target,Target,Pre,1.3231423999968683
00041,Both_item_task,Scenes\061b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\074a.jpg,Foil,Foil,,
00041,Both_item_task,Scenes\104a.jpg,Target,Lure,Mid,3.4470558000029996
00041,Both_item_task,Objects\122b.jpg,Lure,Lure,,
00041,Both_item_task,Scenes\107a.jpg,Target,Target,Mid,0.9405275999961304
00041,Both_item_task,Objects\100b.jpg,Lure,Lure,,
00041,Both_item_task,Objects\055b.jpg,Lure,Lure,,
00041,Both_item_task,Foils\009a.jpg,Foil,Foil,,
00041,Both_item_task,Scenes\175a.jpg,Target,Lure,Pre,1.030289599999378
00041,Both_item_task,Foils\scenes28.jpg,Foil,Foil,,
00041,Both_item_task,Scenes\042a.jpg,Target,Lure,Mid,1.8991194000045653
00042,Both_item_task,Scenes\162a.jpg,Target,Foil,Pre,1.203447400002915
00042,Both_item_task,Objects\164a.jpg,Target,Foil,Mid,3.3347192000001087
00042,Both_item_task,Objects\148b.jpg,Lure,Lure,,
00042,Both_item_task,Foils\101b.jpg,Foil,Foil,,
00042,Both_item_task,Objects\053a.jpg,Target,Target,Mid,2.7937516999954823
00042,Both_item_task,Scenes\061a.jpg,Target,Lure,Mid,2.048720900005719
00042,Both_item_task,Objects\127b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\165a.jpg,Target,Target,Pre,3.20479350000096
00042,Both_item_task,Foils\074a.jpg,Foil,Foil,,
00042,Both_item_task,Foils\086a.jpg,Foil,Lure,,
00042,Both_item_task,Scenes\116b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\041a.jpg,Target,Target,Mid,3.331384600001911
00042,Both_item_task,Scenes\040b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\180b.jpg,Lure,Foil,,
00042,Both_item_task,Foils\scenes13.jpg,Foil,Lure,,
00042,Both_item_task,Objects\031b.jpg,Lure,Target,,
00042,Both_item_task,Objects\129a.jpg,Target,Target,Mid,1.8888720999966608
00042,Both_item_task,Objects\085b.jpg,Lure,Target,,
00042,Both_item_task,Objects\175b.jpg,Lure,Target,,
00042,Both_item_task,Objects\120b.jpg,Lure,Lure,,
00042,Both_item_task,Objects\088a.jpg,Target,Lure,Mid,1.8797187999953169
00042,Both_item_task,Objects\112a.jpg,Target,Lure,Pre,1.098472400000901
00042,Both_item_task,Foils\scenes11.jpg,Foil,Target,,
00042,Both_item_task,Objects\185a.jpg,Target,Target,Pre,1.7812632999994094
00042,Both_item_task,Objects\149a.jpg,Target,Target,Pre,0.7924431999999797
00042,Both_item_task,Scenes\010b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\052b.jpg,Lure,Target,,
00042,Both_item_task,Objects\066a.jpg,Target,Target,Mid,1.0069662999958382
00042,Both_item_task,Scenes\171a.jpg,Target,Target,Pre,1.843960700003663
00042,Both_item_task,Objects\065a.jpg,Target,Target,Pre,1.9866924000016295
00042,Both_item_task,Foils\scenes25.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\094b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\040b.jpg,Lure,Target,,
00042,Both_item_task,Foils\scenes6.jpg,Foil,Foil,,
00042,Both_item_task,Objects\070a.jpg,Target,Target,Pre,1.5025046000009752
00042,Both_item_task,Scenes\058a.jpg,Target,Target,Pre,1.335160000002361
00042,Both_item_task,Scenes\034a.jpg,Target,Target,Mid,4.1819003999989945
00042,Both_item_task,Objects\119a.jpg,Target,Target,Pre,2.638590800001112
00042,Both_item_task,Foils\121a.jpg,Foil,Foil,,
00042,Both_item_task,Objects\108a.jpg,Target,Target,Pre,1.0636478000014904
00042,Both_item_task,Objects\007a.jpg,Target,Target,Mid,1.1290892999968491
00042,Both_item_task,Scenes\103b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\087b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\062b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\109a.jpg,Target,Target,Pre,2.256664599997748
00042,Both_item_task,Objects\172a.jpg,Target,Lure,Mid,3.274953899999673
00042,Both_item_task,Objects\150b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\041a.jpg,Target,Foil,Pre,3.382696400003624
00042,Both_item_task,Scenes\093a.jpg,Target,Lure,Pre,0.7286187999998219
00042,Both_item_task,Foils\010a.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\136b.jpg,Lure,Lure,,
00042,Both_item_task,Objects\094a.jpg,Target,Target,Pre,0.8023098999983631
00042,Both_item_task,Foils\073a.jpg,Foil,Target,,
00042,Both_item_task,Scenes\132b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\104a.jpg,Target,Target,Mid,3.269651900001918
00042,Both_item_task,Objects\110b.jpg,Lure,Lure,,
00042,Both_item_task,Objects\086b.jpg,Lure,Target,,
00042,Both_item_task,Foils\049a.jpg,Foil,Foil,,
00042,Both_item_task,Objects\189b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\120b.jpg,Lure,Lure,,
00042,Both_item_task,Objects\026b.jpg,Lure,Target,,
00042,Both_item_task,Scenes\077a.jpg,Target,Target,Mid,1.4117933999950765
00042,Both_item_task,Scenes\183b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\121a.jpg,Target,Target,Mid,1.763147300000128
00042,Both_item_task,Scenes\095a.jpg,Target,Lure,Mid,2.245702899999742
00042,Both_item_task,Foils\042a.jpg,Foil,Foil,,
00042,Both_item_task,Objects\010b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\140a.jpg,Target,Target,Mid,1.4521867000003112
00042,Both_item_task,Scenes\188a.jpg,Target,Foil,Mid,1.1906694000062998
00042,Both_item_task,Objects\033b.jpg,Lure,Target,,
00042,Both_item_task,Scenes\186a.jpg,Target,Lure,Pre,3.3644466000041575
00042,Both_item_task,Scenes\107a.jpg,Target,Target,Mid,1.48166769999807
00042,Both_item_task,Scenes\050a.jpg,Target,Foil,Mid,1.137292500003241
00042,Both_item_task,Foils\scenes26.jpg,Foil,Foil,,
00042,Both_item_task,Objects\001b.jpg,Lure,Target,,
00042,Both_item_task,Scenes\028b.jpg,Lure,Foil,,
00042,Both_item_task,Foils\scenes14.jpg,Foil,Foil,,
00042,Both_item_task,Foils\scenes27.jpg,Foil,Lure,,
00042,Both_item_task,Objects\116a.jpg,Target,Foil,Mid,3.336991600001056
00042,Both_item_task,Foils\034a.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\191b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\126b.jpg,Lure,Target,,
00042,Both_item_task,Scenes\145a.jpg,Target,Target,Pre,0.9826768999992056
00042,Both_item_task,Scenes\049b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\135a.jpg,Target,Target,Mid,1.2469800999970175
00042,Both_item_task,Foils\113a.jpg,Foil,Foil,,
00042,Both_item_task,Objects\147a.jpg,Target,Target,Mid,3.479790099998354
00042,Both_item_task,Objects\032a.jpg,Target,Target,Mid,2.037829099994269
00042,Both_item_task,Scenes\054a.jpg,Target,Foil,Mid,1.8301856000034604
00042,Both_item_task,Objects\102b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\155a.jpg,Target,Target,Mid,0.9191093999979784
00042,Both_item_task,Scenes\168a.jpg,Target,Lure,Mid,1.0171551000021282
00042,Both_item_task,Objects\141a.jpg,Target,Lure,Pre,3.371913899994979
00042,Both_item_task,Foils\scenes8.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\051b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\154b.jpg,Lure,Foil,,
00042,Both_item_task,Foils\018a.jpg,Foil,Foil,,
00042,Both_item_task,Foils\002a.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\142a.jpg,Target,Foil,Mid,3.493813000000955
00042,Both_item_task,Scenes\027b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\021a.jpg,Target,Foil,Pre,7.297491099998297
00042,Both_item_task,Foils\scenes3.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\158b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\006a.jpg,Target,Target,Mid,2.53727390000131
00042,Both_item_task,Objects\143b.jpg,Lure,Target,,
00042,Both_item_task,Scenes\126b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\058a.jpg,Target,Foil,Mid,1.6775720000005094
00042,Both_item_task,Objects\028b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\131b.jpg,Lure,Target,,
00042,Both_item_task,Foils\106a.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\178a.jpg,Target,Lure,Mid,2.479590399998415
00042,Both_item_task,Scenes\084b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\032b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\096b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\065b.jpg,Lure,Foil,,
00042,Both_item_task,Foils\scenes1.jpg,Foil,Lure,,
00042,Both_item_task,Objects\133b.jpg,Lure,Lure,,
00042,Both_item_task,Scenes\055b.jpg,Lure,Lure,,
00042,Both_item_task,Objects\073a.jpg,Target,Lure,Mid,3.3864966000037384
00042,Both_item_task,Objects\174b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\149b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\074b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\125a.jpg,Target,Foil,Mid,2.399289699998917
00042,Both_item_task,Scenes\118a.jpg,Target,Foil,Mid,0.7197355000025709
00042,Both_item_task,Objects\038a.jpg,Target,Target,Mid,0.9858528999975532
00042,Both_item_task,Scenes\008a.jpg,Target,Foil,Mid,0.8054054000022006
00042,Both_item_task,Objects\156b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\068b.jpg,Lure,Foil,,
00042,Both_item_task,Foils\097a.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\172a.jpg,Target,Lure,Mid,1.8797231999997168
00042,Both_item_task,Foils\scenes17.jpg,Foil,Foil,,
00042,Both_item_task,Objects\063b.jpg,Lure,Target,,
00042,Both_item_task,Foils\033a.jpg,Foil,Foil,,
00042,Both_item_task,Foils\scenes2.jpg,Foil,Foil,,
00042,Both_item_task,Objects\111b.jpg,Lure,Foil,,
00042,Both_item_task,Objects\037a.jpg,Target,Target,Mid,0.98656089999713
00042,Both_item_task,Objects\167a.jpg,Target,Target,Pre,1.1496845000001483
00042,Both_item_task,Objects\122b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\105b.jpg,Lure,Lure,,
00042,Both_item_task,Objects\151a.jpg,Target,Lure,Mid,1.1505108999990623
00042,Both_item_task,Objects\177b.jpg,Lure,Target,,
00042,Both_item_task,Foils\scenes30.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\101b.jpg,Lure,Target,,
00042,Both_item_task,Foils\058a.jpg,Foil,Foil,,
00042,Both_item_task,Scenes\042a.jpg,Target,Lure,Mid,0.867677399997774
00042,Both_item_task,Objects\140a.jpg,Target,Target,Mid,1.6041742999950657
00042,Both_item_task,Foils\009a.jpg,Foil,Foil,,
00042,Both_item_task,Objects\059b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\175b.jpg,Lure,Foil,,
00042,Both_item_task,Scenes\100a.jpg,Target,Lure,Mid,3.194322100003774
00043,Both_item_task,Scenes\045b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\scenes6.jpg,Foil,Lure,,
00043,Both_item_task,Foils\scenes25.jpg,Foil,Foil,,
00043,Both_item_task,Objects\005a.jpg,Target,Lure,Mid,6.897490799980005
00043,Both_item_task,Objects\115b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\141b.jpg,Lure,Target,,
00043,Both_item_task,Objects\033a.jpg,Target,Target,Pre,5.653854400006821
00043,Both_item_task,Objects\157a.jpg,Target,Target,Mid,1.6438639999832958
00043,Both_item_task,Objects\066a.jpg,Target,Target,Mid,2.344449199998053
00043,Both_item_task,Objects\173a.jpg,Target,Target,Pre,1.60663840000052
00043,Both_item_task,Objects\036a.jpg,Target,Lure,Mid,5.472005999996327
00043,Both_item_task,Objects\126b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\164b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\149b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\scenes4.jpg,Foil,Foil,,
00043,Both_item_task,Foils\002a.jpg,Foil,Foil,,
00043,Both_item_task,Foils\scenes27.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\161b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\068b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\scenes5.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\043b.jpg,Lure,Target,,
00043,Both_item_task,Scenes\111a.jpg,Target,Lure,Pre,1.6532718000235036
00043,Both_item_task,Objects\109a.jpg,Target,Target,Pre,1.862325299996883
00043,Both_item_task,Objects\044b.jpg,Lure,Lure,,
00043,Both_item_task,Objects\138b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\046b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\033a.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\088b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\168a.jpg,Target,Lure,Pre,2.638328000000911
00043,Both_item_task,Objects\089b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\009a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\064a.jpg,Target,Foil,Mid,1.6480864000041038
00043,Both_item_task,Scenes\090b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\054b.jpg,Lure,Target,,
00043,Both_item_task,Objects\048a.jpg,Target,Lure,Mid,1.2070230999961495
00043,Both_item_task,Scenes\066b.jpg,Lure,Target,,
00043,Both_item_task,Scenes\082b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\101a.jpg,Target,Target,Mid,2.3093572000216227
00043,Both_item_task,Foils\058a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\185b.jpg,Lure,Target,,
00043,Both_item_task,Scenes\169a.jpg,Target,Foil,Pre,2.0594470000069123
00043,Both_item_task,Objects\029a.jpg,Target,Target,Pre,1.1911856999795418
00043,Both_item_task,Scenes\101a.jpg,Target,Target,Pre,2.4718083999759983
00043,Both_item_task,Scenes\180b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\scenes12.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\084a.jpg,Target,Lure,Pre,1.4025607999938074
00043,Both_item_task,Objects\075a.jpg,Target,Target,Mid,1.9834301999944728
00043,Both_item_task,Foils\113a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\027a.jpg,Target,Lure,Mid,1.4635100000014063
00043,Both_item_task,Scenes\109b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\scenes30.jpg,Foil,Foil,,
00043,Both_item_task,Objects\068b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\006a.jpg,Target,Target,Mid,2.933057499991264
00043,Both_item_task,Foils\065a.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\163b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\192a.jpg,Target,Foil,Mid,3.467777700017905
00043,Both_item_task,Scenes\079a.jpg,Target,Lure,Mid,1.9954285999992865
00043,Both_item_task,Scenes\049b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\089a.jpg,Target,Target,Mid,3.794284500007052
00043,Both_item_task,Foils\026a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\043b.jpg,Lure,Target,,
00043,Both_item_task,Foils\010a.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\160b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\142b.jpg,Lure,Target,,
00043,Both_item_task,Foils\scenes11.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\122a.jpg,Target,Target,Mid,3.1459474000148475
00043,Both_item_task,Objects\122b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\018a.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\179b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\177a.jpg,Target,Target,Pre,1.3529039999993984
00043,Both_item_task,Scenes\156b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\047a.jpg,Target,Lure,Mid,1.067255900008604
00043,Both_item_task,Objects\088a.jpg,Target,Lure,Mid,2.2727198000065982
00043,Both_item_task,Foils\090a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\107a.jpg,Target,Target,Mid,2.318519899999956
00043,Both_item_task,Objects\111a.jpg,Target,Target,Pre,1.3245475000003353
00043,Both_item_task,Scenes\065b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\047a.jpg,Target,Foil,Mid,1.076111399976071
00043,Both_item_task,Objects\159a.jpg,Target,Target,Mid,1.188870699988911
00043,Both_item_task,Objects\148a.jpg,Target,Target,Pre,2.5008798000053503
00043,Both_item_task,Scenes\001b.jpg,Lure,Lure,,
00043,Both_item_task,Objects\082b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\042a.jpg,Foil,Foil,,
00043,Both_item_task,Foils\scenes22.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\182b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\079b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\080a.jpg,Target,Target,Mid,1.372916799999075
00043,Both_item_task,Objects\162b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\125b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\033a.jpg,Target,Target,Mid,1.3680618999933358
00043,Both_item_task,Objects\031b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\149b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\186a.jpg,Target,Target,Mid,1.5919076999998651
00043,Both_item_task,Scenes\019b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\108b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\106a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\113b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\171b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\150b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\057a.jpg,Foil,Foil,,
00043,Both_item_task,Objects\110a.jpg,Target,Target,Mid,2.856415999995079
00043,Both_item_task,Objects\099a.jpg,Target,Target,Pre,6.021976799995173
00043,Both_item_task,Scenes\184a.jpg,Target,Lure,Mid,1.1427507000043988
00043,Both_item_task,Foils\scenes13.jpg,Foil,Foil,,
00043,Both_item_task,Objects\085a.jpg,Target,Foil,Pre,1.1724047999887262
00043,Both_item_task,Scenes\173b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\101b.jpg,Foil,Foil,,
00043,Both_item_task,Objects\098b.jpg,Lure,Target,,
00043,Both_item_task,Objects\028a.jpg,Target,Foil,Mid,2.0074022999906447
00043,Both_item_task,Objects\177a.jpg,Target,Lure,Mid,2.251990099990508
00043,Both_item_task,Objects\080b.jpg,Lure,Lure,,
00043,Both_item_task,Objects\152a.jpg,Target,Target,Mid,0.9711669000098482
00043,Both_item_task,Scenes\154a.jpg,Target,Target,Mid,2.585749100020621
00043,Both_item_task,Scenes\055b.jpg,Lure,Target,,
00043,Both_item_task,Objects\022a.jpg,Target,Lure,Mid,2.3918429000186734
00043,Both_item_task,Objects\154b.jpg,Lure,Lure,,
00043,Both_item_task,Scenes\058a.jpg,Target,Foil,Mid,2.737627199996496
00043,Both_item_task,Foils\scenes2.jpg,Foil,Foil,,
00043,Both_item_task,Foils\scenes18.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\165a.jpg,Target,Target,Mid,1.355416400008835
00043,Both_item_task,Scenes\012a.jpg,Target,Lure,Mid,3.0493252000014763
00043,Both_item_task,Foils\093b.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\067a.jpg,Target,Lure,Pre,1.421160300000338
00043,Both_item_task,Scenes\175a.jpg,Target,Lure,Mid,1.0956263999978546
00043,Both_item_task,Objects\003b.jpg,Lure,Lure,,
00043,Both_item_task,Foils\scenes17.jpg,Foil,Foil,,
00043,Both_item_task,Scenes\015b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\093a.jpg,Target,Target,Pre,2.4884003000042867
00043,Both_item_task,Objects\040a.jpg,Target,Lure,Mid,2.3706375999900047
00043,Both_item_task,Scenes\032b.jpg,Lure,Lure,,
00043,Both_item_task,Objects\020a.jpg,Target,Target,Mid,3.893188799993368
00043,Both_item_task,Objects\143a.jpg,Target,Target,Pre,1.5607777000113856
00043,Both_item_task,Scenes\010a.jpg,Target,Foil,Mid,2.558472599979723
00043,Both_item_task,Scenes\087b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\138b.jpg,Lure,Target,,
00043,Both_item_task,Scenes\025b.jpg,Lure,Foil,,
00043,Both_item_task,Scenes\176a.jpg,Target,Target,Mid,2.55155659999582
00043,Both_item_task,Objects\084a.jpg,Target,Target,Pre,4.504905400011921
00043,Both_item_task,Scenes\106b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\056b.jpg,Lure,Target,,
00043,Both_item_task,Objects\030a.jpg,Target,Target,Mid,2.044224099983694
00043,Both_item_task,Scenes\007b.jpg,Lure,Foil,,
00043,Both_item_task,Objects\124a.jpg,Target,Lure,Mid,1.4684622999920975
00043,Both_item_task,Objects\087a.jpg,Target,Lure,Pre,3.3535272000008263
00043,Both_item_task,Scenes\136b.jpg,Lure,Target,,
00043,Both_item_task,Foils\scenes1.jpg,Foil,Foil,,
00043,Both_item_task,Objects\065b.jpg,Lure,Foil,,
00043,Both_item_task,Foils\scenes8.jpg,Foil,Foil,,
00043,Both_item_task,Objects\076a.jpg,Target,Foil,Pre,1.6119186999858357
00043,Both_item_task,Objects\102a.jpg,Target,Lure,Mid,3.044201200013049
00044,Both_item_task,Scenes\095a.jpg,Target,Target,Mid,1.1327599999931408
00044,Both_item_task,Objects\056a.jpg,Target,Target,Pre,0.859008300001733
00044,Both_item_task,Objects\110b.jpg,Lure,Lure,,
00044,Both_item_task,Objects\166b.jpg,Lure,Target,,
00044,Both_item_task,Scenes\079b.jpg,Lure,Target,,
00044,Both_item_task,Objects\064b.jpg,Lure,Target,,
00044,Both_item_task,Scenes\007a.jpg,Target,Target,Mid,1.710755700012669
00044,Both_item_task,Objects\128a.jpg,Target,Target,Mid,1.1962736999994377
00044,Both_item_task,Scenes\035a.jpg,Target,Lure,Mid,1.6097719999961555
00044,Both_item_task,Objects\163a.jpg,Target,Lure,Mid,3.225579399993876
00044,Both_item_task,Objects\045b.jpg,Lure,Lure,,
00044,Both_item_task,Foils\106a.jpg,Foil,Foil,,
00044,Both_item_task,Foils\scenes22.jpg,Foil,Foil,,
00044,Both_item_task,Scenes\187a.jpg,Target,Lure,Mid,1.1005486999929417
00044,Both_item_task,Foils\scenes8.jpg,Foil,Lure,,
00044,Both_item_task,Foils\scenes20.jpg,Foil,Foil,,
00044,Both_item_task,Foils\033a.jpg,Foil,Foil,,
00044,Both_item_task,Objects\050b.jpg,Lure,Target,,
00044,Both_item_task,Foils\scenes26.jpg,Foil,Foil,,
00044,Both_item_task,Scenes\123a.jpg,Target,Target,Pre,3.089855099999113
00044,Both_item_task,Scenes\189a.jpg,Target,Target,Pre,2.251743999993778
00044,Both_item_task,Objects\028b.jpg,Lure,Target,,
00044,Both_item_task,Scenes\157b.jpg,Lure,Lure,,
00044,Both_item_task,Objects\148b.jpg,Lure,Target,,
00044,Both_item_task,Objects\002a.jpg,Target,Target,Mid,1.4953491000051145
00044,Both_item_task,Foils\scenes17.jpg,Foil,Foil,,
00044,Both_item_task,Objects\182b.jpg,Lure,Target,,
00044,Both_item_task,Scenes\025b.jpg,Lure,Target,,
00044,Both_item_task,Foils\010a.jpg,Foil,Foil,,
00044,Both_item_task,Objects\152a.jpg,Target,Target,Pre,1.9933793999953195
00044,Both_item_task,Objects\192a.jpg,Target,Target,Mid,1.5191371999972034
00044,Both_item_task,Scenes\165a.jpg,Target,Target,Mid,2.2709968999988632
00044,Both_item_task,Scenes\128b.jpg,Lure,Target,,
00044,Both_item_task,Objects\035a.jpg,Target,Target,Pre,1.9265506000083408
00044,Both_item_task,Objects\077a.jpg,Target,Target,Mid,2.1835750000027474
00044,Both_item_task,Scenes\026b.jpg,Lure,Target,,
00044,Both_item_task,Scenes\102b.jpg,Lure,Target,,
00044,Both_item_task,Objects\135b.jpg,Lure,Target,,
00044,Both_item_task,Objects\005a.jpg,Target,Target,Pre,1.9665418999938995
00044,Both_item_task,Scenes\179b.jpg,Lure,Lure,,
00044,Both_item_task,Scenes\119a.jpg,Target,Target,Pre,1.0481788000033705
00044,Both_item_task,Foils\074a.jpg,Foil,Lure,,
