participant_id,condition,participant_uid,image_path,trial_type,user_response,boundary_position,RT,encoding_RT
00020,task_only,task_only_00020,Objects\216a.jpg,Target,Target,Post,1.257348200000706,2.2995004000003973
00020,task_only,task_only_00020,Objects\217b.jpg,Lure,Foil,Post,4.151387200003228,2.3692587000005005
00020,task_only,task_only_00020,Objects\145b.jpg,Lure,Lure,Pre,1.9196407000017643,2.7369493000005605
00020,task_only,task_only_00020,Foils\065a.jpg,Foil,Lure,,5.081796799997392,
00020,task_only,task_only_00020,Objects\310a.jpg,Target,Target,Mid,1.0540379000012765,2.7776866000021982
00020,task_only,task_only_00020,Objects\263b.jpg,Lure,Target,Post,1.014414500001294,1.1771355000018957
00020,task_only,task_only_00020,Objects\336b.jpg,Lure,Target,Mid,1.2330112000017834,5.402210700001888
00020,task_only,task_only_00020,Foils\101b.jpg,Foil,Foil,,1.359436700000515,
00020,task_only,task_only_00020,Objects\143b.jpg,Lure,Foil,Mid,3.016376600000513,2.729210999998031
00020,task_only,task_only_00020,Objects\006b.jpg,Lure,Lure,Mid,1.6726285000004282,1.941293299998506
00020,task_only,task_only_00020,Objects\039b.jpg,Lure,Lure,Pre,1.945342399998481,0.9354051999980584
00020,task_only,task_only_00020,Objects\154b.jpg,Lure,Target,Mid,2.443155199998728,1.2579265000022133
00020,task_only,task_only_00020,Objects\345a.jpg,Target,Target,Post,1.504091900002095,2.0297890000001644
00020,task_only,task_only_00020,Objects\259a.jpg,Target,Target,Mid,0.975014799998462,1.5142657000033068
00020,task_only,task_only_00020,Foils\093b.jpg,Foil,Foil,,1.7661135000016657,
00020,task_only,task_only_00020,Objects\193a.jpg,Target,Target,Mid,1.2136185000017576,1.0828084999993737
00020,task_only,task_only_00020,Objects\258a.jpg,Target,Target,Post,2.6015224999973725,1.6171652000011818
00020,task_only,task_only_00020,Objects\094b.jpg,Lure,Target,Pre,1.680787900000723,1.1096385999990162
00020,task_only,task_only_00020,Objects\226a.jpg,Target,Lure,Post,1.5306923999996798,1.7014759999983653
00020,task_only,task_only_00020,Objects\054a.jpg,Target,Target,Pre,1.3395521999991615,2.245317500000965
00020,task_only,task_only_00020,Foils\042a.jpg,Foil,Foil,,9.914670999998634,
00020,task_only,task_only_00020,Objects\138b.jpg,Lure,Lure,Pre,2.082103600001574,1.3262283000003663
00020,task_only,task_only_00020,Foils\105a.jpg,Foil,Foil,,1.4429499999969266,
00020,task_only,task_only_00020,Objects\197b.jpg,Lure,Target,Post,1.1429294999979902,1.444371699999465
00020,task_only,task_only_00020,Objects\170b.jpg,Lure,Target,Pre,1.2656007000005047,0.8152870000012626
00020,task_only,task_only_00020,Objects\116a.jpg,Target,Target,Mid,1.1563260000002629,1.030713399999513
00020,task_only,task_only_00020,Objects\202b.jpg,Lure,Target,Mid,1.382183699999587,1.692216700001154
00020,task_only,task_only_00020,Foils\034a.jpg,Foil,Lure,,7.415048599999864,
00020,task_only,task_only_00020,Foils\113a.jpg,Foil,Foil,,2.311766999999236,
00020,task_only,task_only_00020,Objects\329a.jpg,Target,Target,Mid,2.9965885000019625,2.003572300000087
00020,task_only,task_only_00020,Objects\063b.jpg,Lure,Target,Pre,1.0403554999975313,0.8856119999982184
00020,task_only,task_only_00020,Foils\098a.jpg,Foil,Foil,,1.3177352999991854,
00020,task_only,task_only_00020,Objects\260b.jpg,Lure,Target,Mid,8.215492600000289,2.646593299999949
00020,task_only,task_only_00020,Objects\178a.jpg,Target,Target,Post,1.0325874000009208,1.5769923000007111
00020,task_only,task_only_00020,Objects\206b.jpg,Lure,Lure,Mid,1.939547900001344,1.6043220000028668
00020,task_only,task_only_00020,Objects\299b.jpg,Lure,Lure,Pre,1.4180577000006451,2.272263799997745
00020,task_only,task_only_00020,Objects\105a.jpg,Target,Target,Post,1.1374864999997951,2.2398474000001443
00020,task_only,task_only_00020,Objects\275b.jpg,Lure,Lure,Pre,1.4812094999979308,1.5956052000001364
00020,task_only,task_only_00020,Objects\380a.jpg,Target,Target,Pre,1.0711073000020406,2.339822500001901
00020,task_only,task_only_00020,Objects\168b.jpg,Lure,Foil,Post,4.847677099998691,2.745079399999668
00020,task_only,task_only_00020,Objects\257a.jpg,Target,Foil,Post,0.96200300000055,1.4474392000010994
00020,task_only,task_only_00020,Objects\224b.jpg,Lure,Target,Mid,1.0712469999998575,1.813078699997277
00020,task_only,task_only_00020,Objects\068a.jpg,Target,Target,Pre,0.9274034999980358,1.1531633000013244
00020,task_only,task_only_00020,Objects\118b.jpg,Lure,Lure,Pre,1.717625900000712,1.1612329999989015
00020,task_only,task_only_00020,Objects\233b.jpg,Lure,Target,Post,1.073918500002037,1.432872800000041
00020,task_only,task_only_00020,Objects\243b.jpg,Lure,Target,Mid,1.4300234000002092,2.189604600000166
00020,task_only,task_only_00020,Objects\122b.jpg,Lure,Target,Mid,1.0291069000013522,4.230299700000614
00020,task_only,task_only_00020,Objects\355a.jpg,Target,Target,Mid,1.0708924000027764,2.0712468000019726
00020,task_only,task_only_00020,Foils\106a.jpg,Foil,Foil,,2.3936639000021387,
